9a39f4e7-80f0-42a1-8463-d394b0540134	202118696	active	-	-
e957f17c-6681-47b6-876d-82274525aa63	202118701	active	-	-
fe4191bd-0c83-44e5-8041-f882948d11c7	202118708	active	-	-
2b51b6f9-58bf-4b4b-88a6-9fee335756e7	202118933	active	-	-
e853a180-8412-467a-8168-bf34f2818bea	202120319	active	-	-
a3967994-dda3-4d1c-88a6-09909c36fcfc	202120383	active	-	-
4ef5dfdc-7804-4ee4-80d2-23d462bc7e25	202120459	active	-	-
bee8e60a-a135-4a90-9ef5-83566baa1c8e	202120535	active	-	-
9fa3293e-7cdd-4c87-a6d0-b841a6fd5caf	202121270	active	-	-
c873fbb2-8509-4aaa-809c-cff99338792e	202121314	active	P	I
e2ebde5e-5686-491f-b9e2-bd29ab24736f	202121540	active	-	-
6c5a2d7e-1a8f-4f2f-bcbf-45eecbcec64b	202121705	active	-	-
b862ba23-f577-4dba-a1c0-e27c628bb666	202122219	active	P	I
cae7b767-8dde-4e66-a39a-3f04ab0004c9	202122226	active	P	I
c2aead27-ea1d-4a8e-9fd9-cd8ace5d4e70	202122333	active	P	I
f6b8ba68-54de-4312-93fe-73a2644012ee	202122905	active	-	-
ccd485fd-b809-4ddb-b81f-95b741ac8402	202122945	active	-	-
3626d7ae-8032-4bcb-a613-ec8f3a8714f3	202123184	active	-	-
d581b901-a65e-4dbd-88ea-03deadb50089	202123211	active	-	-
e8e088e0-70eb-46bd-b2d9-aeb8a347a95f	202123223	active	P	I
db65cf06-c092-44d7-8a47-36b7d74c92c9	202123264	active	-	-
5554be18-b0e2-47bd-8df8-a10b7d5ebb4c	202123348	active	P	I
869972d8-0db0-4c8a-ada5-26f77fb1579c	202123349	active	-	-
52f04269-b0c0-4fd4-a811-79e5dd6b6749	202123487	active	-	-
0e330025-df9e-4e81-8b09-294445079aec	202123554	active	-	-
bf6d1a46-dd80-4471-814d-9d75ba79222e	202210101	active	P	I
acbe0a12-49e6-463e-924a-11ba986e243e	202210163	active	-	-
8e1cdbca-bd80-4645-849c-d402666afc70	202210170	active	P	I
00a8120d-3691-45af-a19b-467236d885b1	202210241	active	-	-
59b8460d-47f8-4331-9f6e-8d77aa21d18b	202210245	active	P	I
22d76507-ee25-47ce-bf58-288930857ab7	202210253	active	-	-
3623879d-a2ac-4651-8f31-d49aa28b6d2c	202210423	active	P	I
894fed3a-206d-4a93-befc-54ed15968396	202210579	active	P	I
3b4cff7f-16b5-4f88-b4df-c30b855db39d	202210693	active	P	I
e8c297be-0e5a-4e63-ad84-dc2da9b8090f	202210755	active	-	-
a770cec6-425f-4638-a8c4-e442b6c71963	202211184	active	-	-
2638ddd2-c633-4db7-b1d2-0e3bae6f69f8	202211213	active	-	-
4acd31a0-e019-491f-95b5-4e2a2e59fbaf	202211313	active	-	-
6be20d17-5e01-495b-8b68-a4e1d7c6401c	202211370	active	-	-
1374dc48-eba7-4e47-b5a5-67b31e1a3bfc	202211466	active	P	I
675cc014-79e0-4aa0-8b5b-d7687eca9d33	202211489	active	-	-
71c02c9a-37ee-405d-a4ea-13c7be49c581	202211492	active	-	-
78368e6f-c307-4dcc-a77b-650e6108cfb7	202211506	active	P	I
5c1e234d-61aa-4bcb-bf40-1bd097d3a11b	202211570	active	P	I
36d88cc0-55a6-4d60-905a-915763180b56	202211909	active	P	I
1e10476c-a791-4767-b406-867b1097538d	202211914	active	-	-
bc5d5930-b7ef-4e0b-bf86-befbdc3c339c	202211926	active	-	-
c311c487-9e45-4272-81fd-f52714f7fde0	202212071	active	P	I
9cbfee4d-4069-4b2a-bac0-362afff6c237	202212088	active	P	I
d8200c33-21bd-4067-b0ef-093ad4f13fde	202212214	active	P	I
a6c2fa58-4259-4a1d-999f-77f9f583e490	202212400	active	P	I
d0ce4f11-34f9-4cab-b89a-3d556fae2d31	202212609	active	P	I
8df164a3-29c6-4931-9d1d-057b195000b5	202212724	active	P	I
ca190332-6359-4bf2-93fe-a78e92221fe9	202213056	active	-	-
c078e8e7-ec02-49e7-8950-e8afad805a45	202220277	active	P	I
8b4185bd-30ac-4f39-9f8c-e52692321644	202220301	active	-	-
00d221d2-4d0e-404c-8109-c634ee32082a	202220309	active	-	-
0977c47d-19fd-4512-aef2-ec0071a63107	202220714	active	-	-
a8cc9641-69b3-40fc-a4aa-f9806b56c8f2	202310113	active	P	I
6ad3f167-db52-484a-8772-3ba0df695ee9	202310366	active	P	I
3b5336a6-4985-4d5c-8abc-2ff1a33ed886	202310626	active	P	I
